condition,trial_index_1based,trigger_label,source,mixture,role_if_attended,band,status,source_n,mixture_n,stored_masked_n,stored_overt_n,align_status,max_abs_error_masked,max_abs_error_overt,max_abs_error_reconstruction,negative_masked_count,negative_overt_count,masked_exceeds_source_count,overt_exceeds_mix_count,overt_exceeds_source_count,masked_key,overt_key
binaural,8,trigger1,female_8,List_1_stim_8,attend,4356-7285,failed_numeric_check,31068,31069,31069,31069,source_padded_1,3.179281364396047e-06,1.9053323825346524e-06,3.541014734764758e-06,0,0,1474,5113,3027,List_1_stim_8/female_8/freq_bins/4356-7285,List_1_stim_8/female_8/freq_bins/4356-7285
binaural,8,trigger1,female_8,List_1_stim_8,attend,7537-12498,failed_numeric_check,31068,31069,31069,31069,source_padded_1,1.9072457959623534e-06,1.9060111924318335e-06,2.2360680205224526e-06,0,0,1609,4729,3446,List_1_stim_8/female_8/freq_bins/7537-12498,List_1_stim_8/female_8/freq_bins/7537-12498
binaural,8,trigger1,female_8,List_1_stim_8,attend,12924-21328,failed_numeric_check,31068,31069,31069,31069,source_padded_1,1.8650167064038214e-06,1.2035275673838441e-06,1.972558408169789e-06,0,0,2321,4141,3376,List_1_stim_8/female_8/freq_bins/12924-21328,List_1_stim_8/female_8/freq_bins/12924-21328
binaural,8,trigger1,male_8,List_1_stim_8,ignore,100-310,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.8967593575780484e-06,1.9001292770326472e-06,2.755360810624552e-06,0,0,1420,4580,3153,List_1_stim_8/male_8/freq_bins/100-310,List_1_stim_8/male_8/freq_bins/100-310
binaural,8,trigger1,male_8,List_1_stim_8,ignore,328-684,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.9014845946685455e-06,1.9061741198811433e-06,2.536156088694952e-06,0,0,1455,4515,3283,List_1_stim_8/male_8/freq_bins/328-684,List_1_stim_8/male_8/freq_bins/328-684
binaural,8,trigger1,male_8,List_1_stim_8,ignore,715-1317,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.9009125509228397e-06,1.905694716697326e-06,2.658618882378505e-06,0,0,1479,4441,3795,List_1_stim_8/male_8/freq_bins/715-1317,List_1_stim_8/male_8/freq_bins/715-1317
binaural,8,trigger1,male_8,List_1_stim_8,ignore,1369-2390,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.9064438632199199e-06,1.9063183245293658e-06,2.684808904973579e-06,0,0,1551,4815,3464,List_1_stim_8/male_8/freq_bins/1369-2390,List_1_stim_8/male_8/freq_bins/1369-2390
binaural,8,trigger1,male_8,List_1_stim_8,ignore,2478-4207,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.8907969305814731e-06,1.8994792867488286e-06,2.319465103539642e-06,0,0,1631,4908,2985,List_1_stim_8/male_8/freq_bins/2478-4207,List_1_stim_8/male_8/freq_bins/2478-4207
binaural,8,trigger1,male_8,List_1_stim_8,ignore,4356-7285,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.9060197189446626e-06,1.9056327147382035e-06,2.561175946880212e-06,0,0,1820,4187,3346,List_1_stim_8/male_8/freq_bins/4356-7285,List_1_stim_8/male_8/freq_bins/4356-7285
binaural,8,trigger1,male_8,List_1_stim_8,ignore,7537-12498,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.904466650159975e-06,1.9025371571501637e-06,2.573115253312608e-06,0,0,1438,4774,3410,List_1_stim_8/male_8/freq_bins/7537-12498,List_1_stim_8/male_8/freq_bins/7537-12498
binaural,8,trigger1,male_8,List_1_stim_8,ignore,12924-21328,failed_numeric_check,31090,31069,31069,31069,source_truncated_21,1.8120196045856574e-06,1.8958924385970022e-06,2.1303064698940943e-06,0,0,1230,5032,3424,List_1_stim_8/male_8/freq_bins/12924-21328,List_1_stim_8/male_8/freq_bins/12924-21328
binaural,8,trigger2,male_8,List_2_stim_8,attend,100-310,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.860104269724161e-06,1.9066576868453922e-06,2.59452689022055e-06,0,0,1375,4901,3000,List_2_stim_8/male_8/freq_bins/100-310,List_2_stim_8/male_8/freq_bins/100-310
binaural,8,trigger2,male_8,List_2_stim_8,attend,328-684,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.8766901845879147e-06,1.9040844136952728e-06,2.7645093894079764e-06,0,0,1374,4858,3115,List_2_stim_8/male_8/freq_bins/328-684,List_2_stim_8/male_8/freq_bins/328-684
binaural,8,trigger2,male_8,List_2_stim_8,attend,715-1317,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.9009125509228397e-06,1.905694716697326e-06,2.4101794764419537e-06,0,0,1379,4592,3715,List_2_stim_8/male_8/freq_bins/715-1317,List_2_stim_8/male_8/freq_bins/715-1317
binaural,8,trigger2,male_8,List_2_stim_8,attend,1369-2390,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.8774027523704717e-06,1.8952636651192734e-06,2.738181798633832e-06,0,0,1461,5094,3283,List_2_stim_8/male_8/freq_bins/1369-2390,List_2_stim_8/male_8/freq_bins/1369-2390
binaural,8,trigger2,male_8,List_2_stim_8,attend,2478-4207,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.8742014589179234e-06,1.8786797326697524e-06,2.424612937090842e-06,0,0,1552,5149,2736,List_2_stim_8/male_8/freq_bins/2478-4207,List_2_stim_8/male_8/freq_bins/2478-4207
binaural,8,trigger2,male_8,List_2_stim_8,attend,4356-7285,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.903717901541313e-06,1.8992040224929951e-06,2.3355961999982355e-06,0,0,1774,4561,3156,List_2_stim_8/male_8/freq_bins/4356-7285,List_2_stim_8/male_8/freq_bins/4356-7285
binaural,8,trigger2,male_8,List_2_stim_8,attend,7537-12498,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.9054133275631102e-06,1.899363056168113e-06,2.2400056991500605e-06,0,0,1348,4942,3238,List_2_stim_8/male_8/freq_bins/7537-12498,List_2_stim_8/male_8/freq_bins/7537-12498
binaural,8,trigger2,male_8,List_2_stim_8,attend,12924-21328,failed_numeric_check,31090,31092,31092,31092,source_padded_2,1.3817740978083748e-06,1.8720006167427528e-06,2.070354113925532e-06,0,0,1123,5154,3317,List_2_stim_8/male_8/freq_bins/12924-21328,List_2_stim_8/male_8/freq_bins/12924-21328
binaural,8,trigger2,female_8,List_2_stim_8,ignore,100-310,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.880231586426362e-06,1.9056514446447181e-06,1.984484626404992e-06,0,0,1662,5297,2474,List_2_stim_8/female_8/freq_bins/100-310,List_2_stim_8/female_8/freq_bins/100-310
binaural,8,trigger2,female_8,List_2_stim_8,ignore,328-684,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.8872293381377858e-06,1.900939558652226e-06,2.1673454781989676e-06,0,0,1593,5275,2778,List_2_stim_8/female_8/freq_bins/328-684,List_2_stim_8/female_8/freq_bins/328-684
binaural,8,trigger2,female_8,List_2_stim_8,ignore,715-1317,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.9005179154873986e-06,1.9045510413207012e-06,2.806048456704957e-06,0,0,1588,5127,2834,List_2_stim_8/female_8/freq_bins/715-1317,List_2_stim_8/female_8/freq_bins/715-1317
binaural,8,trigger2,female_8,List_2_stim_8,ignore,1369-2390,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.9032294318321874e-06,1.8972837878550308e-06,2.66307078788941e-06,0,0,1632,5005,2800,List_2_stim_8/female_8/freq_bins/1369-2390,List_2_stim_8/female_8/freq_bins/1369-2390
binaural,8,trigger2,female_8,List_2_stim_8,ignore,2478-4207,failed_numeric_check,31068,31092,31092,31092,source_padded_24,2.4833710057237113e-06,1.8695457413286931e-06,2.4833710057237113e-06,0,0,1737,5362,2316,List_2_stim_8/female_8/freq_bins/2478-4207,List_2_stim_8/female_8/freq_bins/2478-4207
binaural,8,trigger2,female_8,List_2_stim_8,ignore,4356-7285,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.9069322192422078e-06,1.9063159513166283e-06,2.4808992549196773e-06,0,0,1473,5445,2612,List_2_stim_8/female_8/freq_bins/4356-7285,List_2_stim_8/female_8/freq_bins/4356-7285
binaural,8,trigger2,female_8,List_2_stim_8,ignore,7537-12498,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.9072457959623534e-06,1.8981485325753056e-06,2.2418219671749284e-06,0,0,1614,4959,3232,List_2_stim_8/female_8/freq_bins/7537-12498,List_2_stim_8/female_8/freq_bins/7537-12498
binaural,8,trigger2,female_8,List_2_stim_8,ignore,12924-21328,failed_numeric_check,31068,31092,31092,31092,source_padded_24,1.8387107658668356e-06,9.483187568548601e-07,1.6403639904183365e-06,0,0,2326,4163,3365,List_2_stim_8/female_8/freq_bins/12924-21328,List_2_stim_8/female_8/freq_bins/12924-21328
dichotic,9,trigger1,female_9,List_1_stim_9,attend,100-310,failed_numeric_check,32269,32269,32269,32269,same_length,1.8302731987773768e-06,1.8830086503385246e-06,2.141025078117309e-06,0,0,1614,5810,2335,List_1_stim_9/female_9/freq_bins/100-310,List_1_stim_9/female_9/freq_bins/100-310
dichotic,9,trigger1,female_9,List_1_stim_9,attend,328-684,failed_numeric_check,32269,32269,32269,32269,same_length,1.9052765907190405e-06,1.851075474235131e-06,2.052257514151279e-06,0,0,1533,6069,2580,List_1_stim_9/female_9/freq_bins/328-684,List_1_stim_9/female_9/freq_bins/328-684
dichotic,9,trigger1,female_9,List_1_stim_9,attend,715-1317,failed_numeric_check,32269,32269,32269,32269,same_length,1.8951449689552646e-06,1.905258699252954e-06,2.4526189008611254e-06,0,0,1664,5792,2696,List_1_stim_9/female_9/freq_bins/715-1317,List_1_stim_9/female_9/freq_bins/715-1317
dichotic,9,trigger1,female_9,List_1_stim_9,attend,1369-2390,failed_numeric_check,32269,32269,32269,32269,same_length,1.9001392388418026e-06,1.9064406515667542e-06,2.5196542736694028e-06,0,0,1677,5401,2761,List_1_stim_9/female_9/freq_bins/1369-2390,List_1_stim_9/female_9/freq_bins/1369-2390
dichotic,9,trigger1,female_9,List_1_stim_9,attend,2478-4207,failed_numeric_check,32269,32269,32269,32269,same_length,1.900398167720141e-06,1.9013044010307567e-06,3.2580077800048457e-06,0,0,1779,5345,2652,List_1_stim_9/female_9/freq_bins/2478-4207,List_1_stim_9/female_9/freq_bins/2478-4207
dichotic,9,trigger1,female_9,List_1_stim_9,attend,4356-7285,failed_numeric_check,32269,32269,32269,32269,same_length,1.9057523914511876e-06,3.278311368148934e-06,3.4064877070250077e-06,0,0,1554,5491,2925,List_1_stim_9/female_9/freq_bins/4356-7285,List_1_stim_9/female_9/freq_bins/4356-7285
dichotic,9,trigger1,female_9,List_1_stim_9,attend,7537-12498,failed_numeric_check,32269,32269,32269,32269,same_length,1.9065722582922717e-06,1.8840045399315386e-06,2.3760195730915257e-06,0,0,1658,4940,3250,List_1_stim_9/female_9/freq_bins/7537-12498,List_1_stim_9/female_9/freq_bins/7537-12498
dichotic,9,trigger1,female_9,List_1_stim_9,attend,12924-21328,failed_numeric_check,32269,32269,32269,32269,same_length,1.81982726132901e-06,9.47064876299919e-07,1.81982726132901e-06,0,0,2560,4068,3582,List_1_stim_9/female_9/freq_bins/12924-21328,List_1_stim_9/female_9/freq_bins/12924-21328
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,100-310,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.8022847640963846e-06,1.9041300234334813e-06,2.8241762919378743e-06,0,0,1493,5140,2786,List_1_stim_9/male_9/freq_bins/100-310,List_1_stim_9/male_9/freq_bins/100-310
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,328-684,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.8966787109775396e-06,1.9001498117177107e-06,2.548866127938254e-06,0,0,1443,5184,2887,List_1_stim_9/male_9/freq_bins/328-684,List_1_stim_9/male_9/freq_bins/328-684
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,715-1317,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.883140214431478e-06,1.8975515203578652e-06,2.81025383941369e-06,0,0,1374,5387,3078,List_1_stim_9/male_9/freq_bins/715-1317,List_1_stim_9/male_9/freq_bins/715-1317
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,1369-2390,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.86599790197306e-06,1.903065715680441e-06,2.0372698088522156e-06,0,0,1405,5262,3372,List_1_stim_9/male_9/freq_bins/1369-2390,List_1_stim_9/male_9/freq_bins/1369-2390
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,2478-4207,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.8847115583753293e-06,1.9032281102226989e-06,2.2721902581679387e-06,0,0,1603,4921,3300,List_1_stim_9/male_9/freq_bins/2478-4207,List_1_stim_9/male_9/freq_bins/2478-4207
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,4356-7285,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.9068402821176278e-06,1.9044904462361956e-06,2.4487047483034985e-06,0,0,1846,4440,3419,List_1_stim_9/male_9/freq_bins/4356-7285,List_1_stim_9/male_9/freq_bins/4356-7285
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,7537-12498,failed_numeric_check,31803,32269,32269,32269,source_padded_466,1.9025975106501392e-06,1.9052028150667866e-06,2.435672712408632e-06,0,0,1481,4930,3221,List_1_stim_9/male_9/freq_bins/7537-12498,List_1_stim_9/male_9/freq_bins/7537-12498
dichotic,9,trigger1,male_9,List_1_stim_9,ignore,12924-21328,failed_numeric_check,31803,32269,32269,32269,source_padded_466,9.539673229141954e-07,1.8931196805738182e-06,2.0450022262252787e-06,0,0,1012,5454,3492,List_1_stim_9/male_9/freq_bins/12924-21328,List_1_stim_9/male_9/freq_bins/12924-21328
dichotic,9,trigger2,male_9,List_2_stim_9,attend,100-310,failed_numeric_check,31803,31803,31803,31803,same_length,1.9028316273761448e-06,1.8913542021437024e-06,2.584091681967493e-06,0,0,1475,5532,2414,List_2_stim_9/male_9/freq_bins/100-310,List_2_stim_9/male_9/freq_bins/100-310
dichotic,9,trigger2,male_9,List_2_stim_9,attend,328-684,failed_numeric_check,31803,31803,31803,31803,same_length,1.896866287154353e-06,1.9039039713675265e-06,2.7268389146684058e-06,0,0,1404,5693,2583,List_2_stim_9/male_9/freq_bins/328-684,List_2_stim_9/male_9/freq_bins/328-684
dichotic,9,trigger2,male_9,List_2_stim_9,attend,715-1317,failed_numeric_check,31803,31803,31803,31803,same_length,1.8720244412406828e-06,1.9070703700663216e-06,2.2419201499701558e-06,0,0,1319,5903,2666,List_2_stim_9/male_9/freq_bins/715-1317,List_2_stim_9/male_9/freq_bins/715-1317
dichotic,9,trigger2,male_9,List_2_stim_9,attend,1369-2390,failed_numeric_check,31803,31803,31803,31803,same_length,1.884975183941151e-06,1.8906216538994158e-06,2.7061860805588367e-06,0,0,1345,5869,2830,List_2_stim_9/male_9/freq_bins/1369-2390,List_2_stim_9/male_9/freq_bins/1369-2390
dichotic,9,trigger2,male_9,List_2_stim_9,attend,2478-4207,failed_numeric_check,31803,31803,31803,31803,same_length,1.8847997225179824e-06,1.904943303543405e-06,2.2125248619886406e-06,0,0,1540,5623,2710,List_2_stim_9/male_9/freq_bins/2478-4207,List_2_stim_9/male_9/freq_bins/2478-4207
dichotic,9,trigger2,male_9,List_2_stim_9,attend,4356-7285,failed_numeric_check,31803,31803,31803,31803,same_length,1.9045046784071928e-06,1.9016804344573757e-06,2.3148812715589884e-06,0,0,1806,4851,3024,List_2_stim_9/male_9/freq_bins/4356-7285,List_2_stim_9/male_9/freq_bins/4356-7285
dichotic,9,trigger2,male_9,List_2_stim_9,attend,7537-12498,failed_numeric_check,31803,31803,31803,31803,same_length,1.9067063519173644e-06,1.89508369885516e-06,2.2996139321662667e-06,0,0,1439,5371,2873,List_2_stim_9/male_9/freq_bins/7537-12498,List_2_stim_9/male_9/freq_bins/7537-12498
dichotic,9,trigger2,male_9,List_2_stim_9,attend,12924-21328,failed_numeric_check,31803,31803,31803,31803,same_length,9.502955329310225e-07,1.9033870941598252e-06,1.9662656072227946e-06,0,0,957,6014,3033,List_2_stim_9/male_9/freq_bins/12924-21328,List_2_stim_9/male_9/freq_bins/12924-21328
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,100-310,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.8187407420100499e-06,1.8161172619102217e-06,2.0115392729280757e-06,0,0,1658,5551,2413,List_2_stim_9/female_9/freq_bins/100-310,List_2_stim_9/female_9/freq_bins/100-310
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,328-684,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.88301549286507e-06,1.8891474979909617e-06,2.3615796749254514e-06,0,0,1578,5708,2667,List_2_stim_9/female_9/freq_bins/328-684,List_2_stim_9/female_9/freq_bins/328-684
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,715-1317,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.9041627723481724e-06,1.8973253119725086e-06,2.76394549558745e-06,0,0,1699,5577,2711,List_2_stim_9/female_9/freq_bins/715-1317,List_2_stim_9/female_9/freq_bins/715-1317
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,1369-2390,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.886494182201659e-06,1.9013484049423823e-06,2.5279181770088144e-06,0,0,1723,5284,2767,List_2_stim_9/female_9/freq_bins/1369-2390,List_2_stim_9/female_9/freq_bins/1369-2390
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,2478-4207,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.902823129285025e-06,1.8987588035201952e-06,2.750328192746565e-06,0,0,1819,5239,2603,List_2_stim_9/female_9/freq_bins/2478-4207,List_2_stim_9/female_9/freq_bins/2478-4207
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,4356-7285,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,2.500052815435083e-06,1.9047048454012838e-06,2.676165820503229e-06,0,0,1621,5344,2923,List_2_stim_9/female_9/freq_bins/4356-7285,List_2_stim_9/female_9/freq_bins/4356-7285
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,7537-12498,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.904158033028125e-06,1.9020840298367148e-06,2.585074042826818e-06,0,0,1754,4759,3287,List_2_stim_9/female_9/freq_bins/7537-12498,List_2_stim_9/female_9/freq_bins/7537-12498
dichotic,9,trigger2,female_9,List_2_stim_9,ignore,12924-21328,failed_numeric_check,32269,31803,31803,31803,source_truncated_466,1.81982726132901e-06,1.4547589870517186e-06,1.81982726132901e-06,0,0,2553,4110,3584,List_2_stim_9/female_9/freq_bins/12924-21328,List_2_stim_9/female_9/freq_bins/12924-21328
diotic,10,trigger1,female_10,List_1_stim_10,attend,100-310,failed_numeric_check,30622,30622,30622,30622,same_length,1.8408906967692928e-06,1.891079733695733e-06,1.9297133704299085e-06,0,0,1560,5407,2420,List_1_stim_10/female_10/freq_bins/100-310,List_1_stim_10/female_10/freq_bins/100-310
diotic,10,trigger1,female_10,List_1_stim_10,attend,328-684,failed_numeric_check,30622,30622,30622,30622,same_length,1.8894753068821046e-06,1.896565002823536e-06,2.5811246899820617e-06,0,0,1458,5476,2656,List_1_stim_10/female_10/freq_bins/328-684,List_1_stim_10/female_10/freq_bins/328-684
diotic,10,trigger1,female_10,List_1_stim_10,attend,715-1317,failed_numeric_check,30622,30622,30622,30622,same_length,1.9026849997771933e-06,1.902392490649163e-06,2.524947447568593e-06,0,0,1572,5285,2721,List_1_stim_10/female_10/freq_bins/715-1317,List_1_stim_10/female_10/freq_bins/715-1317
diotic,10,trigger1,female_10,List_1_stim_10,attend,1369-2390,failed_numeric_check,30622,30622,30622,30622,same_length,1.8890877058197475e-06,1.8974205246991005e-06,2.4045302566833016e-06,0,0,1707,5104,2821,List_1_stim_10/female_10/freq_bins/1369-2390,List_1_stim_10/female_10/freq_bins/1369-2390
diotic,10,trigger1,female_10,List_1_stim_10,attend,2478-4207,failed_numeric_check,30622,30622,30622,30622,same_length,3.4526746617302706e-06,1.8951706124425982e-06,3.439209862676762e-06,0,0,1741,5083,2754,List_1_stim_10/female_10/freq_bins/2478-4207,List_1_stim_10/female_10/freq_bins/2478-4207
diotic,10,trigger1,female_10,List_1_stim_10,attend,4356-7285,failed_numeric_check,30622,30622,30622,30622,same_length,3.41075087817444e-06,1.9070850356683877e-06,3.428251304171681e-06,0,0,1521,5062,2895,List_1_stim_10/female_10/freq_bins/4356-7285,List_1_stim_10/female_10/freq_bins/4356-7285
diotic,10,trigger1,female_10,List_1_stim_10,attend,7537-12498,failed_numeric_check,30622,30622,30622,30622,same_length,1.9008118528063278e-06,1.9072281673970792e-06,2.7262955768492247e-06,0,0,1551,4753,3192,List_1_stim_10/female_10/freq_bins/7537-12498,List_1_stim_10/female_10/freq_bins/7537-12498
diotic,10,trigger1,female_10,List_1_stim_10,attend,12924-21328,failed_numeric_check,30622,30622,30622,30622,same_length,1.8823384166921642e-06,9.488323513551222e-07,1.8843609765895053e-06,0,0,2307,3935,3511,List_1_stim_10/female_10/freq_bins/12924-21328,List_1_stim_10/female_10/freq_bins/12924-21328
diotic,10,trigger1,male_10,List_1_stim_10,ignore,100-310,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.8185362549161255e-06,1.905633538967777e-06,2.6239621675472335e-06,0,0,1425,4935,2551,List_1_stim_10/male_10/freq_bins/100-310,List_1_stim_10/male_10/freq_bins/100-310
diotic,10,trigger1,male_10,List_1_stim_10,ignore,328-684,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.9073265207225631e-06,1.9005092681823044e-06,2.348797188744811e-06,0,0,1389,5131,2712,List_1_stim_10/male_10/freq_bins/328-684,List_1_stim_10/male_10/freq_bins/328-684
diotic,10,trigger1,male_10,List_1_stim_10,ignore,715-1317,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.8943483084399304e-06,1.9068075260975093e-06,2.485159967591244e-06,0,0,1295,5355,2950,List_1_stim_10/male_10/freq_bins/715-1317,List_1_stim_10/male_10/freq_bins/715-1317
diotic,10,trigger1,male_10,List_1_stim_10,ignore,1369-2390,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.8923646010193806e-06,1.8706762290321421e-06,2.3072281436498088e-06,0,0,1282,5430,2911,List_1_stim_10/male_10/freq_bins/1369-2390,List_1_stim_10/male_10/freq_bins/1369-2390
diotic,10,trigger1,male_10,List_1_stim_10,ignore,2478-4207,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.8522124420883301e-06,1.9003366062975147e-06,2.37047967033277e-06,0,0,1485,5245,3014,List_1_stim_10/male_10/freq_bins/2478-4207,List_1_stim_10/male_10/freq_bins/2478-4207
diotic,10,trigger1,male_10,List_1_stim_10,ignore,4356-7285,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,2.591154128595008e-06,1.9054824349495902e-06,2.583349683504821e-06,0,0,1618,4594,2982,List_1_stim_10/male_10/freq_bins/4356-7285,List_1_stim_10/male_10/freq_bins/4356-7285
diotic,10,trigger1,male_10,List_1_stim_10,ignore,7537-12498,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.8959496088655214e-06,1.8926316016631972e-06,2.3398756994197356e-06,0,0,1450,5048,3061,List_1_stim_10/male_10/freq_bins/7537-12498,List_1_stim_10/male_10/freq_bins/7537-12498
diotic,10,trigger1,male_10,List_1_stim_10,ignore,12924-21328,failed_numeric_check,30946,30622,30622,30622,source_truncated_324,1.233940061240446e-06,1.9064375038624348e-06,2.102350045163348e-06,0,0,967,5508,3313,List_1_stim_10/male_10/freq_bins/12924-21328,List_1_stim_10/male_10/freq_bins/12924-21328
diotic,10,trigger2,male_10,List_2_stim_10,attend,100-310,failed_numeric_check,30946,30946,30946,30946,same_length,1.804427839147138e-06,1.9036723131193867e-06,2.510935829036498e-06,0,0,1401,5094,2536,List_2_stim_10/male_10/freq_bins/100-310,List_2_stim_10/male_10/freq_bins/100-310
diotic,10,trigger2,male_10,List_2_stim_10,attend,328-684,failed_numeric_check,30946,30946,30946,30946,same_length,1.8715164031846143e-06,1.883207296771161e-06,2.608229280554042e-06,0,0,1353,5340,2728,List_2_stim_10/male_10/freq_bins/328-684,List_2_stim_10/male_10/freq_bins/328-684
diotic,10,trigger2,male_10,List_2_stim_10,attend,715-1317,failed_numeric_check,30946,30946,30946,30946,same_length,1.8676922195481893e-06,1.8918208866125497e-06,2.6246638498150787e-06,0,0,1262,5500,2914,List_2_stim_10/male_10/freq_bins/715-1317,List_2_stim_10/male_10/freq_bins/715-1317
diotic,10,trigger2,male_10,List_2_stim_10,attend,1369-2390,failed_numeric_check,30946,30946,30946,30946,same_length,1.871024920774289e-06,1.8979632869786656e-06,2.4215376868141902e-06,0,0,1243,5730,2882,List_2_stim_10/male_10/freq_bins/1369-2390,List_2_stim_10/male_10/freq_bins/1369-2390
diotic,10,trigger2,male_10,List_2_stim_10,attend,2478-4207,failed_numeric_check,30946,30946,30946,30946,same_length,1.8830814525472306e-06,1.8991795442957482e-06,2.5920881938645834e-06,0,0,1462,5247,3026,List_2_stim_10/male_10/freq_bins/2478-4207,List_2_stim_10/male_10/freq_bins/2478-4207
diotic,10,trigger2,male_10,List_2_stim_10,attend,4356-7285,failed_numeric_check,30946,30946,30946,30946,same_length,3.6667376406285257e-06,1.9069158270212938e-06,3.7802010410814546e-06,0,0,1610,4724,3032,List_2_stim_10/male_10/freq_bins/4356-7285,List_2_stim_10/male_10/freq_bins/4356-7285
diotic,10,trigger2,male_10,List_2_stim_10,attend,7537-12498,failed_numeric_check,30946,30946,30946,30946,same_length,1.9070416286126601e-06,1.8967052781704297e-06,2.454875811963575e-06,0,0,1435,5163,3098,List_2_stim_10/male_10/freq_bins/7537-12498,List_2_stim_10/male_10/freq_bins/7537-12498
diotic,10,trigger2,male_10,List_2_stim_10,attend,12924-21328,failed_numeric_check,30946,30946,30946,30946,same_length,9.528917850332164e-07,1.905421271430896e-06,2.1124342310940847e-06,0,0,928,5593,3345,List_2_stim_10/male_10/freq_bins/12924-21328,List_2_stim_10/male_10/freq_bins/12924-21328
diotic,10,trigger2,female_10,List_2_stim_10,ignore,100-310,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.8549473921325443e-06,1.8912554864414233e-06,1.8896840714432983e-06,0,0,1600,5285,2499,List_2_stim_10/female_10/freq_bins/100-310,List_2_stim_10/female_10/freq_bins/100-310
diotic,10,trigger2,female_10,List_2_stim_10,ignore,328-684,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.8894753068821046e-06,1.9054104498650304e-06,2.5811246899820617e-06,0,0,1491,5361,2756,List_2_stim_10/female_10/freq_bins/328-684,List_2_stim_10/female_10/freq_bins/328-684
diotic,10,trigger2,female_10,List_2_stim_10,ignore,715-1317,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.8845837388425934e-06,1.9018114656432772e-06,2.3617608633230702e-06,0,0,1605,5128,2796,List_2_stim_10/female_10/freq_bins/715-1317,List_2_stim_10/female_10/freq_bins/715-1317
diotic,10,trigger2,female_10,List_2_stim_10,ignore,1369-2390,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.8935109267204098e-06,1.872261947255538e-06,2.4045302566833016e-06,0,0,1737,5053,2895,List_2_stim_10/female_10/freq_bins/1369-2390,List_2_stim_10/female_10/freq_bins/1369-2390
diotic,10,trigger2,female_10,List_2_stim_10,ignore,2478-4207,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.8976920443947165e-06,1.9019216495053115e-06,2.305767800692138e-06,0,0,1787,4924,2917,List_2_stim_10/female_10/freq_bins/2478-4207,List_2_stim_10/female_10/freq_bins/2478-4207
